Oceans,Regions,Measurement
Pacific Ocean,,2.373976
Atlantic Ocean,,0.043196
Atlantic Ocean,,0.010284
Atlantic Ocean,Caribbean Sea,0.00306
Atlantic Ocean,,0.0108
Atlantic Ocean,Caribbean Sea,0.00216
Pacific Ocean,,0.013
Pacific Ocean,,0.012
Pacific Ocean,,2820.874471
Atlantic Ocean,,0.00216
Atlantic Ocean,Caribbean Sea,0.001
Atlantic Ocean,Mediterranean Sea,0.65709
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.023641
Arctic Ocean,Baffin Bay,0.005401
Pacific Ocean,,3.960667
Atlantic Ocean,Mediterranean Sea,4.64236
Atlantic Ocean,Mediterranean Sea,0.064088
Atlantic Ocean,Mediterranean Sea,0.675333
Atlantic Ocean,,0.00216
Atlantic Ocean,Mediterranean Sea,0.131303
Atlantic Ocean,,3
Atlantic Ocean,,0.315091
Atlantic Ocean,,0.090712
Atlantic Ocean,,0.097912
Atlantic Ocean,New York Bight,0.0054
Pacific Ocean,,2.952631
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.01944
Atlantic Ocean,,0.048032
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.717462
Atlantic Ocean,Gulf of Mexico,1000
Pacific Ocean,,0.326132
Pacific Ocean,,4.295994
Atlantic Ocean,Caribbean Sea,0.002
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,,0.046
Pacific Ocean,,0.001
Atlantic Ocean,Caribbean Sea,0.00432
Pacific Ocean,,0.002
Pacific Ocean,,0.03
Atlantic Ocean,Mediterranean Sea,0.303079
Atlantic Ocean,Mediterranean Sea,2.716667
Atlantic Ocean,Mediterranean Sea,1.857333
Atlantic Ocean,Gulf of St. Lawrence,0.003084
Atlantic Ocean,,0.5
Atlantic Ocean,Mediterranean Sea,0.005181
Atlantic Ocean,Mediterranean Sea,0.066138
Atlantic Ocean,,0.003928
Atlantic Ocean,,0.01944
Atlantic Ocean,,0.003844
Atlantic Ocean,,0.00216
Atlantic Ocean,Mediterranean Sea,0.004
Atlantic Ocean,Mediterranean Sea,0.704857
Atlantic Ocean,,0.160188
Atlantic Ocean,,0.006
Atlantic Ocean,,0.276456
Atlantic Ocean,,0.239154
Pacific Ocean,,17.674272
Pacific Ocean,,0.005056
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.291496
Atlantic Ocean,,0.057604
Atlantic Ocean,,0.038876
Atlantic Ocean,,0.354212
Atlantic Ocean,,0.01512
Atlantic Ocean,Coastal Waters of Florida,0.005976
Atlantic Ocean,,0.026391
Atlantic Ocean,,0.094028
Atlantic Ocean,,0.032
Atlantic Ocean,Gulf of Mexico,1410.437236
Atlantic Ocean,Gulf of Mexico,2000
Pacific Ocean,,15.248259
Pacific Ocean,,0.591576
Pacific Ocean,,0.041396
Pacific Ocean,,0.326132
Atlantic Ocean,,0.006976
Atlantic Ocean,Caribbean Sea,0.00288
Atlantic Ocean,,0.009
Pacific Ocean,,0.024
Atlantic Ocean,Caribbean Sea,0.0072
Atlantic Ocean,Caribbean Sea,0.01296
Atlantic Ocean,Caribbean Sea,0.018892
Atlantic Ocean,Caribbean Sea,0.010796
Pacific Ocean,,0.00864
Atlantic Ocean,,0.013092
Atlantic Ocean,Mediterranean Sea,0.393552
Pacific Ocean,Gulf of Alaska,0.011
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.00216
Atlantic Ocean,Mediterranean Sea,1.012461
Atlantic Ocean,Mediterranean Sea,0.297018
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.051824
Atlantic Ocean,,0.082072
Pacific Ocean,,6.548017
Pacific Ocean,,6.293365
Pacific Ocean,,0.128928
Pacific Ocean,,3.215274
Pacific Ocean,,3.765498
Atlantic Ocean,,0.177104
Atlantic Ocean,,0.01944
Atlantic Ocean,,0.438272
Atlantic Ocean,,0.009
Atlantic Ocean,,42400
Atlantic Ocean,Coastal Waters of Florida,0.002
Atlantic Ocean,,0.0081
Atlantic Ocean,,0.01296
Atlantic Ocean,,0.00648
Pacific Ocean,,3.922442
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.198704
Pacific Ocean,,0.32
Pacific Ocean,,3526.093089
Atlantic Ocean,Caribbean Sea,0.00864
Atlantic Ocean,Caribbean Sea,0.00648
Arctic Ocean,Northwestern Passages,0.013143
Pacific Ocean,,0.171664
Pacific Ocean,,1.833202
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.00432
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.059665
Atlantic Ocean,,0.084232
Atlantic Ocean,Mediterranean Sea,0.456912
Atlantic Ocean,Mediterranean Sea,0.282078
Atlantic Ocean,Mediterranean Sea,1.094385
Atlantic Ocean,,0.00432
Atlantic Ocean,,339.99
Pacific Ocean,,5
Pacific Ocean,,6.611
Pacific Ocean,,2.689615
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.0243
Atlantic Ocean,,0.004796
Atlantic Ocean,,0.008
Atlantic Ocean,,0.00216
Pacific Ocean,Gulf of California,0.003
Atlantic Ocean,,0.012
Pacific Ocean,,0.041396
Pacific Ocean,,0.0024
Pacific Ocean,,0.011
Atlantic Ocean,Caribbean Sea,0.02376
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,,0.007852
Pacific Ocean,,0.049438
Atlantic Ocean,Caribbean Sea,0.006172
Atlantic Ocean,Caribbean Sea,0.030236
Atlantic Ocean,Gulf of Mexico,1410.437236
Pacific Ocean,,0.003456
Atlantic Ocean,Mediterranean Sea,0.031328
Pacific Ocean,Gulf of Alaska,0.012
Atlantic Ocean,North Sea,0.007357
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.044731
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.02448
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.166026
Atlantic Ocean,Mediterranean Sea,0.587
Atlantic Ocean,Mediterranean Sea,1.09
Atlantic Ocean,,0.040796
Atlantic Ocean,,0.058316
Atlantic Ocean,,1.476141
Atlantic Ocean,,0.277963
Atlantic Ocean,Mediterranean Sea,0.01
Pacific Ocean,,0.207009
Atlantic Ocean,,0.028076
Atlantic Ocean,,0.0024
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.0225
Pacific Ocean,,4.527676
Atlantic Ocean,Gulf of Mexico,0.025916
Pacific Ocean,,3.223693
Pacific Ocean,,0.014
Atlantic Ocean,,0.034
Atlantic Ocean,Caribbean Sea,0.01728
Pacific Ocean,,0.892728
Pacific Ocean,,3.591232
Atlantic Ocean,Caribbean Sea,0.007856
Atlantic Ocean,Caribbean Sea,0.00648
Atlantic Ocean,Caribbean Sea,0.00268
Atlantic Ocean,,0.047142
Atlantic Ocean,,2
Atlantic Ocean,Caribbean Sea,0.00174
Atlantic Ocean,Caribbean Sea,0.026052
Atlantic Ocean,Caribbean Sea,0.034556
Pacific Ocean,,0.018756
Atlantic Ocean,,0.00216
Atlantic Ocean,Celtic Sea,0.087769
Atlantic Ocean,,1.5
Atlantic Ocean,,0.535636
Atlantic Ocean,,0.009816
Atlantic Ocean,,0.153408
Atlantic Ocean,Mediterranean Sea,0.169082
Atlantic Ocean,Mediterranean Sea,0.216667
Atlantic Ocean,,0.118792
Atlantic Ocean,,0.112312
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.20902
Atlantic Ocean,,0.308856
Atlantic Ocean,,0.001
Atlantic Ocean,Gulf of Mexico,705.218618
Atlantic Ocean,Caribbean Sea,0.001
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.00648
Atlantic Ocean,,0.007728
Atlantic Ocean,Gulf of Mexico,5.4
Atlantic Ocean,,0.021318
Pacific Ocean,,1.264402
Atlantic Ocean,Caribbean Sea,0.006172
Atlantic Ocean,,0.005
Atlantic Ocean,,0.007
Pacific Ocean,,0.003084
Atlantic Ocean,,1634
Atlantic Ocean,,2755
Atlantic Ocean,Caribbean Sea,0.02162
Pacific Ocean,,0.003456
Pacific Ocean,Gulf of Alaska,0.001
Atlantic Ocean,Mediterranean Sea,0.210334
Atlantic Ocean,Mediterranean Sea,0.127376
Atlantic Ocean,Mediterranean Sea,0.43004
Atlantic Ocean,Mediterranean Sea,0.038204
Pacific Ocean,Coastal Waters of Southeast Alaska and British Columbia,0.015
Atlantic Ocean,,36.666667
Atlantic Ocean,,73.333333
Atlantic Ocean,Mediterranean Sea,0.449964
Atlantic Ocean,,980.66
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.356372
Atlantic Ocean,,0.009816
Atlantic Ocean,,0.066956
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.114196
Atlantic Ocean,,732.35
Atlantic Ocean,,0.32716
Atlantic Ocean,,0.002
Atlantic Ocean,,0.01
Atlantic Ocean,,0.09061
Pacific Ocean,Monterey Bay National Marine Sanctuary,0.002
Pacific Ocean,,0.031
Atlantic Ocean,,0.02376
Atlantic Ocean,,0.005892
Atlantic Ocean,,0.01008
Atlantic Ocean,,0.092872
Atlantic Ocean,Gulf of Mexico,706.389134
Atlantic Ocean,Gulf of Mexico,2825.556538
Atlantic Ocean,,0.003928
Atlantic Ocean,,0.251544
Pacific Ocean,,0.892728
Atlantic Ocean,Caribbean Sea,0.00216
Pacific Ocean,,705.218618
Pacific Ocean,,1410.437236
Pacific Ocean,,0.003084
Atlantic Ocean,Caribbean Sea,0.005036
Atlantic Ocean,Caribbean Sea,1.58
Pacific Ocean,,0.003456
Pacific Ocean,,1.315256
Atlantic Ocean,Mediterranean Sea,2.40101
Atlantic Ocean,Mediterranean Sea,0.046238
Pacific Ocean,Gulf of Alaska,0.002
Atlantic Ocean,,39.525692
Atlantic Ocean,Irish Sea and St. George's Channel,0.049002
Pacific Ocean,,0.008893
Atlantic Ocean,,0.001964
Atlantic Ocean,Stellwagen Bank National Marine Sanctuary,0.026992
Atlantic Ocean,Mediterranean Sea,0.157077
Atlantic Ocean,Mediterranean Sea,0.76994
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.046441
Atlantic Ocean,Mediterranean Sea,0.01
Atlantic Ocean,Mediterranean Sea,0.512617
Atlantic Ocean,Mediterranean Sea,10.683196
Pacific Ocean,,0.235464
Pacific Ocean,,1410.437236
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.039268
Atlantic Ocean,,0.005
Atlantic Ocean,,0.021124
Atlantic Ocean,,0.00864
Pacific Ocean,,3526.093089
Pacific Ocean,,21156.55853
Atlantic Ocean,,0.001
Atlantic Ocean,,0.01
Atlantic Ocean,,0.002
Atlantic Ocean,,0.002
Atlantic Ocean,Caribbean Sea,0.00648
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.00648
Pacific Ocean,,0.003084
Atlantic Ocean,Caribbean Sea,0.010668
Atlantic Ocean,Caribbean Sea,0.032396
Atlantic Ocean,Caribbean Sea,0.103672
Pacific Ocean,,2.598221
Atlantic Ocean,,18
Atlantic Ocean,Mediterranean Sea,4.75602
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.017835
Atlantic Ocean,,20
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.800057
Arctic Ocean,Norwegian Sea,0.016713
Atlantic Ocean,,0.00216
Atlantic Ocean,Mediterranean Sea,0.172062
Atlantic Ocean,Mediterranean Sea,0.529742
Atlantic Ocean,Mediterranean Sea,0.532
Atlantic Ocean,,0.092872
Atlantic Ocean,,0.01444
Atlantic Ocean,,0.01296
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.014388
Atlantic Ocean,,0.006
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.062636
Atlantic Ocean,,0.127428
Atlantic Ocean,,0.004
Pacific Ocean,,0.124464
Pacific Ocean,,13.653956
Pacific Ocean,,1.735337
Atlantic Ocean,,0.062514
Atlantic Ocean,,0.25054
Atlantic Ocean,,0.01296
Atlantic Ocean,,0.045356
Atlantic Ocean,,0.048604
Pacific Ocean,,5.031545
Pacific Ocean,,1410.437236
Pacific Ocean,,0.005
Atlantic Ocean,Gulf of Mexico,705.218618
Atlantic Ocean,Caribbean Sea,0.019628
Atlantic Ocean,Caribbean Sea,0.00648
Pacific Ocean,,1.662539
Pacific Ocean,,0.006956
Pacific Ocean,,0.003084
Atlantic Ocean,,0.5
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,,0.20077
Atlantic Ocean,,0.108
Atlantic Ocean,Mediterranean Sea,0.91
Atlantic Ocean,Mediterranean Sea,2.314667
Pacific Ocean,,0.042016
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.011788
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.01944
Atlantic Ocean,,0.01512
Atlantic Ocean,,0.045356
Atlantic Ocean,,0.224624
Atlantic Ocean,,0.00648
Atlantic Ocean,Gulf of Mexico,0.145748
Atlantic Ocean,,0.0018
Pacific Ocean,,0.0024
Pacific Ocean,,1.652923
Atlantic Ocean,Gulf of Mexico,2.4
Atlantic Ocean,Gulf of Mexico,1000
Atlantic Ocean,Caribbean Sea,0.015
Atlantic Ocean,Caribbean Sea,0.023388
Atlantic Ocean,,0.003
Atlantic Ocean,,0.003
Pacific Ocean,,0.00432
Atlantic Ocean,,0.035306
Atlantic Ocean,Caribbean Sea,0.00432
Pacific Ocean,,0.016649
Atlantic Ocean,North Sea,0.013292
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.134205
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.038093
Atlantic Ocean,Mediterranean Sea,0.928411
Atlantic Ocean,Mediterranean Sea,17.932
Atlantic Ocean,Mediterranean Sea,0.2
Atlantic Ocean,Mediterranean Sea,0.2319
Atlantic Ocean,Mediterranean Sea,0.338072
Atlantic Ocean,,0.025916
Atlantic Ocean,,0.00648
Atlantic Ocean,,0.00864
Atlantic Ocean,Mediterranean Sea,0.857605
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.0216
Atlantic Ocean,,6480
Pacific Ocean,,3.602
Pacific Ocean,,6.965577
Atlantic Ocean,,0.047516
Atlantic Ocean,,0.006572
Atlantic Ocean,,0.047516
Atlantic Ocean,,0.058316
Atlantic Ocean,Gulf of Mexico,0.0054
Atlantic Ocean,,0.01728
Atlantic Ocean,Gulf of Mexico,6.5
Atlantic Ocean,,0.045
Atlantic Ocean,,0.013
Pacific Ocean,,0.00216
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,,0.007
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.014276
Atlantic Ocean,Caribbean Sea,0.00864
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,Celtic Sea,0.014167
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.078007
Atlantic Ocean,North Sea,0.004121
Pacific Ocean,,0.00432
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.00216
Atlantic Ocean,Mediterranean Sea,0.43
Atlantic Ocean,Mediterranean Sea,0.947603
Atlantic Ocean,Mediterranean Sea,0.591474
Atlantic Ocean,Mediterranean Sea,1.477333
Atlantic Ocean,,0.820736
Pacific Ocean,,8.15
Pacific Ocean,,0.02
Pacific Ocean,,0.001
Atlantic Ocean,,0.041036
Atlantic Ocean,,0.088836
Pacific Ocean,,10.103907
Atlantic Ocean,,0.017228
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.038876
Atlantic Ocean,,0.003
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,,0.006
Pacific Ocean,,0.892728
Atlantic Ocean,,0.00864
Atlantic Ocean,Gulf of Mexico,1000
Pacific Ocean,,1410.437236
Atlantic Ocean,Caribbean Sea,0.00864
Atlantic Ocean,Caribbean Sea,0.00648
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.035992
Atlantic Ocean,Caribbean Sea,0.01296
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,,0.077869
Atlantic Ocean,Mediterranean Sea,0.360438
Atlantic Ocean,,0.114472
Atlantic Ocean,,0.032396
Atlantic Ocean,,0.424356
Atlantic Ocean,Mediterranean Sea,0.362114
Atlantic Ocean,,0.224624
Atlantic Ocean,,0.011
Atlantic Ocean,,758.05
Atlantic Ocean,,0.028796
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.011676
Pacific Ocean,,2.611356
Atlantic Ocean,,0.050404
Atlantic Ocean,,0.0243
Atlantic Ocean,,0.0072
Atlantic Ocean,,0.041036
Atlantic Ocean,,0.0108
Atlantic Ocean,Gulf of Mexico,0.028076
Atlantic Ocean,,0.00216
Pacific Ocean,Gulf of California,705.218618
Atlantic Ocean,,0.133908
Atlantic Ocean,,0.00216
Pacific Ocean,,2.097955
Pacific Ocean,,0.983232
Atlantic Ocean,,0.008
Atlantic Ocean,,0.003
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.005892
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.0108
Pacific Ocean,,0.764954
Atlantic Ocean,,0.00648
Atlantic Ocean,,1.090147
Atlantic Ocean,Mediterranean Sea,0.27962
Pacific Ocean,,0.00648
Atlantic Ocean,Mediterranean Sea,2.407333
Pacific Ocean,,0.073691
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.00648
Atlantic Ocean,,0.077288
Atlantic Ocean,Mediterranean Sea,2.831352
Atlantic Ocean,Mediterranean Sea,0.686521
Atlantic Ocean,,0.363335
Atlantic Ocean,,161.5
Atlantic Ocean,,0.008428
Atlantic Ocean,,0.198704
Atlantic Ocean,,0.038876
Atlantic Ocean,,0.032396
Atlantic Ocean,,0.356372
Pacific Ocean,,0.016
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.028796
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.00864
Atlantic Ocean,Gulf of Mexico,2000
Pacific Ocean,,0.40792
Pacific Ocean,Gulf of California,705.218618
Atlantic Ocean,,0.01944
Atlantic Ocean,Caribbean Sea,0.00648
Atlantic Ocean,,0.004
Atlantic Ocean,,0.23974
Pacific Ocean,,0.00432
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,Caribbean Sea,0.0108
Atlantic Ocean,Caribbean Sea,0.001728
Pacific Ocean,,0.001
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,,98.522167
Pacific Ocean,,0.00216
Atlantic Ocean,,0.197101
Atlantic Ocean,,23.333333
Atlantic Ocean,,0.0081
Atlantic Ocean,,0.026996
Pacific Ocean,Gulf of Alaska,0.008
Atlantic Ocean,,0.005892
Atlantic Ocean,,0.00648
Atlantic Ocean,,0.003
Atlantic Ocean,,0.034556
Atlantic Ocean,,0.146074
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.004
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.036716
Atlantic Ocean,,0.035348
Atlantic Ocean,,0.022
Atlantic Ocean,,0.016
Pacific Ocean,,3.187497
Atlantic Ocean,,0.01728
Atlantic Ocean,,0.01234
Atlantic Ocean,,0.00216
Atlantic Ocean,Gulf of Mexico,5000
Pacific Ocean,,2.881837
Pacific Ocean,,0.00216
Pacific Ocean,Gulf of California,5641.748942
Atlantic Ocean,Caribbean Sea,0.00864
Atlantic Ocean,Caribbean Sea,0.0108
Atlantic Ocean,Caribbean Sea,0.00216
Pacific Ocean,,4.643193
Pacific Ocean,,2.02287
Atlantic Ocean,,0.044974
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,,0.00284
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.020179
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.095574
Pacific Ocean,,0.227176
Atlantic Ocean,Celtic Sea,2.4
Atlantic Ocean,Mediterranean Sea,0.9891
Atlantic Ocean,Mediterranean Sea,0.016665
Atlantic Ocean,,0.008
Atlantic Ocean,,47.619048
Pacific Ocean,,0.057425
Atlantic Ocean,,0.017672
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.01728
Atlantic Ocean,,0.047516
Atlantic Ocean,,43.333333
Atlantic Ocean,,0.08117
Pacific Ocean,,0.228793
Pacific Ocean,Gulf of California,2115.655853
Atlantic Ocean,,0.0072
Atlantic Ocean,,0.092284
Atlantic Ocean,,0.007852
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.007904
Atlantic Ocean,,0.172788
Atlantic Ocean,,0.0027
Pacific Ocean,,0.160215
Pacific Ocean,,0.00216
Atlantic Ocean,,0.034556
Atlantic Ocean,Caribbean Sea,0.777778
Atlantic Ocean,,0.003
Atlantic Ocean,,0.003
Pacific Ocean,,0.726409
Pacific Ocean,,0.622319
Pacific Ocean,,0.00216
Pacific Ocean,,0.00216
Atlantic Ocean,Caribbean Sea,0.001
Atlantic Ocean,,0.0108
Pacific Ocean,,0.607613
Atlantic Ocean,Mediterranean Sea,0.066667
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.075595
Atlantic Ocean,,109.489051
Atlantic Ocean,Baltic Sea,0.054857
Atlantic Ocean,Mediterranean Sea,0.07108
Atlantic Ocean,Mediterranean Sea,1.127342
Atlantic Ocean,Mediterranean Sea,0.115463
Atlantic Ocean,,0.0108
Atlantic Ocean,,3.777774
Atlantic Ocean,,0.970282
Pacific Ocean,,0.02376
Atlantic Ocean,,0.064796
Atlantic Ocean,,0.075592
Atlantic Ocean,,0.042728
Atlantic Ocean,,0.077752
Atlantic Ocean,,0.02376
Atlantic Ocean,,0.013
Pacific Ocean,,0.789479
Atlantic Ocean,,0.011368
Atlantic Ocean,,0.02376
Atlantic Ocean,,0.0168
Atlantic Ocean,,0.032396
Atlantic Ocean,,0.15586
Atlantic Ocean,,0.00216
Pacific Ocean,,0.003324
Pacific Ocean,Gulf of California,1410.437236
Atlantic Ocean,Caribbean Sea,0.0072
Atlantic Ocean,Caribbean Sea,0.01728
Atlantic Ocean,,0.075
Pacific Ocean,,0.0216
Atlantic Ocean,Caribbean Sea,0.00648
Atlantic Ocean,Caribbean Sea,0.00432
Pacific Ocean,,0.00216
Pacific Ocean,,0.00864
Atlantic Ocean,Mediterranean Sea,0.625055
Atlantic Ocean,Mediterranean Sea,0.027832
Atlantic Ocean,Mediterranean Sea,0.262782
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.101021
Atlantic Ocean,North Sea,0.009988
Atlantic Ocean,,0.071408
Atlantic Ocean,,0.128452
Atlantic Ocean,,0.01296
Atlantic Ocean,,0.37294
Pacific Ocean,,2.279497
Pacific Ocean,,0.580413
Pacific Ocean,,1410.437236
Atlantic Ocean,,0.139172
Atlantic Ocean,,0.032396
Atlantic Ocean,,0.079912
Atlantic Ocean,,0.004
Atlantic Ocean,,0.001
Atlantic Ocean,,3040
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.006
Atlantic Ocean,,0.001964
Atlantic Ocean,Gulf of Mexico,1000
Atlantic Ocean,Caribbean Sea,0.0108
Atlantic Ocean,,0.164148
Atlantic Ocean,,0.023
Pacific Ocean,,1.945896
Atlantic Ocean,Caribbean Sea,0.159496
Pacific Ocean,,0.63
Atlantic Ocean,North Sea,0.052381
Atlantic Ocean,North Sea,0.09363
Atlantic Ocean,Mediterranean Sea,0.136604
Atlantic Ocean,Mediterranean Sea,0.97608
Atlantic Ocean,Mediterranean Sea,0.804481
Atlantic Ocean,North Sea,0.05461
Atlantic Ocean,,0.017672
Atlantic Ocean,,0.0216
Atlantic Ocean,,1.378056
Atlantic Ocean,Mediterranean Sea,0.272958
Atlantic Ocean,Mediterranean Sea,10.078667
Atlantic Ocean,,0.01
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.086368
Atlantic Ocean,,0.02376
Pacific Ocean,,2.76533
Pacific Ocean,,4.2
Pacific Ocean,,0.079271
Atlantic Ocean,,0.00926
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.035096
Atlantic Ocean,,0.164148
Pacific Ocean,,3526.093089
Atlantic Ocean,,0.017788
Atlantic Ocean,,0.01296
Atlantic Ocean,,0.00864
Atlantic Ocean,Gulf of Mexico,1.9
Atlantic Ocean,Gulf of Mexico,2000
Atlantic Ocean,,0.003
Atlantic Ocean,,0.008
Pacific Ocean,,0.08204
Pacific Ocean,,1.708537
Atlantic Ocean,Caribbean Sea,0.001572
Atlantic Ocean,Caribbean Sea,0.00648
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.00432
Pacific Ocean,,0.00216
Pacific Ocean,,2115.655853
Atlantic Ocean,,0.059793
Atlantic Ocean,Mediterranean Sea,0.083479
Atlantic Ocean,North Sea,0.019126
Atlantic Ocean,,0.108215
Atlantic Ocean,,0.00432
Atlantic Ocean,Mediterranean Sea,1.598639
Atlantic Ocean,Mediterranean Sea,1.81678
Atlantic Ocean,Mediterranean Sea,0.184
Atlantic Ocean,,0.03114
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.001356
Atlantic Ocean,,0.0216
Atlantic Ocean,,638.06
Atlantic Ocean,,0.093212
Pacific Ocean,,6.596453
Pacific Ocean,,2.611356
Pacific Ocean,,0.641622
Pacific Ocean,,0.029
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.045356
Atlantic Ocean,,0.00864
Atlantic Ocean,Gulf of Mexico,1412.778269
Pacific Ocean,,0.00216
Atlantic Ocean,,0.032396
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.010812
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.03
Pacific Ocean,,9.884611
Pacific Ocean,,0.004236
Pacific Ocean,,1410.437236
Atlantic Ocean,Caribbean Sea,0.19
Atlantic Ocean,Caribbean Sea,0.26
Atlantic Ocean,,0.00216
Atlantic Ocean,North Sea,0.014975
Atlantic Ocean,,1
Atlantic Ocean,Mediterranean Sea,0.266667
Atlantic Ocean,,0.034556
Atlantic Ocean,,1.740947
Atlantic Ocean,,0.084986
Atlantic Ocean,,0.333333
Pacific Ocean,,1.939
Pacific Ocean,,9.499
Pacific Ocean,,0.003
Atlantic Ocean,,0.034556
Atlantic Ocean,,0.10798
Atlantic Ocean,,0.019196
Atlantic Ocean,,0.00648
Atlantic Ocean,,0.341016
Atlantic Ocean,,0.561627
Atlantic Ocean,,8160
Atlantic Ocean,Gulf of Mexico,0.004284
Atlantic Ocean,,0.01512
Pacific Ocean,,3.894233
Pacific Ocean,,0.048206
Pacific Ocean,,0.00216
Pacific Ocean,,0.006
Atlantic Ocean,,0.005
Atlantic Ocean,,0.004
Atlantic Ocean,,0.008
Atlantic Ocean,,1927.333333
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.00648
Atlantic Ocean,Mediterranean Sea,0.17381
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.025303
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.012357
Atlantic Ocean,North Sea,0.123985
Arctic Ocean,Northwestern Passages,0.206
Arctic Ocean,Northwestern Passages,0.116
Pacific Ocean,,0.062747
Pacific Ocean,Coastal Waters of Southeast Alaska and British Columbia,0.001
Atlantic Ocean,Mediterranean Sea,2.069438
Atlantic Ocean,Labrador Sea,0.036734
Atlantic Ocean,Mediterranean Sea,0.570222
Atlantic Ocean,Mediterranean Sea,0.303
Atlantic Ocean,,1.448937
Atlantic Ocean,Mediterranean Sea,1.473792
Atlantic Ocean,,0.0027
Atlantic Ocean,,0.032396
